Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2011-03-28,KOTAKNIFTY,EQ,565.07,575.0,575.0,568.0,573.5,573.5,571.8,2388,136545695000.0,,1691,0.7081000000000001
2011-03-29,KOTAKNIFTY,EQ,573.5,574.0,581.99,574.0,579.0,580.2,580.02,24048,1394827234000.0,,22996,0.9562999999999999
2011-03-30,KOTAKNIFTY,EQ,580.2,582.0,582.5,581.0,582.5,582.5,581.74,268,15590600000.0,,248,0.9254000000000001
2011-03-31,KOTAKNIFTY,EQ,582.5,582.0,591.0,582.0,588.99,588.44,587.07,2210,129742017000.0,,2197,0.9941
2011-04-01,KOTAKNIFTY,EQ,588.44,587.0,587.0,584.0,585.05,585.05,585.21,1789,104693227000.0,,1458,0.8150000000000001
2011-04-04,KOTAKNIFTY,EQ,585.05,588.0,594.0,587.5,594.0,594.0,589.37,505,29763200000.0,,295,0.5842
2011-04-05,KOTAKNIFTY,EQ,594.0,680.0,680.0,590.0,594.0,594.0,601.11,1006,60471325000.0,,741,0.7366
2011-04-06,KOTAKNIFTY,EQ,594.0,597.0,597.0,590.0,594.5,593.25,593.83,2416,143470089000.0,,1805,0.7471
2011-04-07,KOTAKNIFTY,EQ,593.25,592.0,594.0,591.0,592.0,592.0,592.7,222,13158000000.0,,19,0.08560000000000001
2011-04-08,KOTAKNIFTY,EQ,592.0,595.0,595.0,586.0,589.0,589.0,588.84,478,28146700000.0,,473,0.9895
2011-04-11,KOTAKNIFTY,EQ,589.0,585.0,585.5,582.0,585.0,584.6,583.98,204,11913100000.0,,172,0.8431000000000001
2011-04-13,KOTAKNIFTY,EQ,584.6,578.0,634.0,533.25,596.0,595.99,585.07,1496,87526010000.0,,221,0.1477
2011-04-15,KOTAKNIFTY,EQ,595.99,594.0,594.0,588.0,588.0,588.0,592.9,133,7885600000.0,,103,0.7744
2011-04-18,KOTAKNIFTY,EQ,588.0,588.0,594.0,578.0,578.0,578.0,587.71,103,6053400000.0,,99,0.9612
2011-04-19,KOTAKNIFTY,EQ,578.0,625.0,625.0,575.0,575.0,575.4,577.11,656,37858400000.0,,84,0.128
2011-04-20,KOTAKNIFTY,EQ,575.4,583.0,587.0,582.0,586.0,586.0,583.98,345,20147275000.0,,145,0.4203
2011-04-21,KOTAKNIFTY,EQ,586.0,593.0,595.0,589.0,594.5,594.5,594.22,3705,220159223000.0,,3272,0.8831
2011-04-25,KOTAKNIFTY,EQ,594.5,594.0,596.0,582.0,596.0,596.0,593.26,1517,89997670000.0,,1360,0.8965000000000001
2011-04-26,KOTAKNIFTY,EQ,596.0,592.0,597.0,583.05,597.0,596.0,589.14,73,4300700000.0,,29,0.3973
2011-04-27,KOTAKNIFTY,EQ,596.0,595.0,595.0,566.0,591.5,591.5,591.4,24172,1429522700000.0,,23944,0.9906
2011-04-28,KOTAKNIFTY,EQ,591.5,587.0,587.0,583.0,586.0,586.0,583.38,566,33019225000.0,,535,0.9451999999999999
2011-04-29,KOTAKNIFTY,EQ,586.0,581.0,581.0,580.0,580.0,580.0,580.96,1651,95915900000.0,,1551,0.9394
2011-05-02,KOTAKNIFTY,EQ,580.0,577.0,579.0,577.0,579.0,579.0,578.99,8549,494980100000.0,,8539,0.9988
2011-05-03,KOTAKNIFTY,EQ,579.0,582.0,582.0,560.2,560.2,561.81,569.23,17897,1018754440000.0,,17846,0.9972
2011-05-04,KOTAKNIFTY,EQ,561.81,558.0,563.0,555.0,560.3,560.48,560.19,198925,11143503590000.0,,198862,0.9997
2011-05-05,KOTAKNIFTY,EQ,560.48,562.0,562.0,555.0,555.0,555.0,555.03,93707,5200994601000.0,,93706,1.0
2011-05-06,KOTAKNIFTY,EQ,555.0,556.0,563.0,556.0,563.0,563.0,559.13,454,25384350000.0,,329,0.7247
2011-05-06,KOTAKNIFTY,EQ,555.0,556.0,563.0,556.0,563.0,563.0,559.13,454,25384350000.0,,329,0.7247
2011-05-09,KOTAKNIFTY,EQ,563.0,560.0,564.0,554.0,563.0,563.0,562.23,2795,157142200000.0,,2602,0.9309000000000001
2011-05-10,KOTAKNIFTY,EQ,563.0,559.0,567.0,559.0,560.0,560.0,566.16,17254,976858000000.0,,17177,0.9954999999999999
2011-05-11,KOTAKNIFTY,EQ,560.0,561.0,566.0,561.0,564.0,564.0,563.39,3659,206143950000.0,,3431,0.9377
2011-05-12,KOTAKNIFTY,EQ,564.0,558.0,564.0,555.0,557.0,557.0,561.49,45549,2557545700000.0,,45532,0.9995999999999999
2011-05-13,KOTAKNIFTY,EQ,557.0,557.0,562.0,550.0,556.0,553.9,557.56,266,14831120000.000002,,28,0.10529999999999999
2011-05-16,KOTAKNIFTY,EQ,553.9,557.0,558.0,553.0,556.0,556.0,554.59,298,16526800000.0,,229,0.7685
2011-05-17,KOTAKNIFTY,EQ,556.0,555.0,560.0,552.0,552.0,553.56,556.16,153,8509200000.0,,78,0.5098
2011-05-18,KOTAKNIFTY,EQ,553.56,552.0,552.99,550.0,551.0,550.9,552.68,5641,311764398000.0,,5632,0.9984000000000001
2011-05-19,KOTAKNIFTY,EQ,550.9,551.0,552.0,549.7,550.7,550.7,550.7,11571,637212535000.0,,11569,0.9998
2011-05-20,KOTAKNIFTY,EQ,550.7,555.99,556.99,553.0,556.99,556.99,554.81,65,3606280000.0000005,,49,0.7538
2011-05-23,KOTAKNIFTY,EQ,556.99,584.4,584.4,546.0,548.0,548.0,547.1,28917,1582037180000.0,,26504,0.9166
2011-05-24,KOTAKNIFTY,EQ,548.0,549.0,552.0,547.0,550.0,550.0,548.38,104,5703100000.0,,60,0.5769
2011-05-25,KOTAKNIFTY,EQ,550.0,547.0,551.0,543.0,545.0,545.0,545.89,576,31443232000.0,,536,0.9306000000000001
2011-05-26,KOTAKNIFTY,EQ,545.0,544.0,547.0,543.0,546.0,546.0,545.36,198,10798200000.0,,175,0.8837999999999999
2011-05-27,KOTAKNIFTY,EQ,546.0,550.0,556.0,546.01,551.0,555.37,552.42,117,6463301000.0,,76,0.6496
2011-05-30,KOTAKNIFTY,EQ,555.37,558.0,559.0,554.0,554.0,554.5,557.67,158,8811248000.0,,97,0.6139
2011-05-31,KOTAKNIFTY,EQ,554.5,558.0,563.0,556.0,562.0,562.0,560.16,126,7058000000.0,,80,0.6349
2011-06-01,KOTAKNIFTY,EQ,562.0,564.0,566.0,562.0,565.0,565.0,565.54,849,48014200000.0,7.0,740,0.8715999999999999
2011-06-02,KOTAKNIFTY,EQ,565.0,560.0,566.0,558.0,563.0,563.0,560.85,542,30398200000.0,15.0,475,0.8764000000000001
2011-06-03,KOTAKNIFTY,EQ,563.0,565.0,568.0,559.0,559.2,559.2,560.78,858,48114820000.0,18.0,679,0.7914
2011-06-06,KOTAKNIFTY,EQ,559.2,560.0,561.0,555.0,561.0,561.0,555.92,116,6448700000.0,7.0,95,0.8190000000000001
2011-06-07,KOTAKNIFTY,EQ,561.0,563.0,563.0,562.0,562.0,562.37,562.39,28,1574700000.0,3.0,27,0.9643
2011-06-08,KOTAKNIFTY,EQ,562.37,563.0,566.0,560.0,562.0,562.0,564.15,330,18616800000.0,10.0,250,0.7576
2011-06-09,KOTAKNIFTY,EQ,562.0,562.0,562.0,560.0,560.0,560.0,561.05,22,1234306000.0,7.0,14,0.6364
2011-06-10,KOTAKNIFTY,EQ,560.0,596.3,596.3,558.0,561.0,561.0,560.92,252,14135245000.000002,11.0,33,0.131
2011-06-13,KOTAKNIFTY,EQ,561.0,555.0,560.0,554.0,556.0,556.0,556.67,67,3729700000.0,10.0,39,0.5821000000000001
2011-06-14,KOTAKNIFTY,EQ,556.0,558.0,560.0,555.0,560.0,560.0,557.33,57,3176800000.0,9.0,55,0.9649
2011-06-15,KOTAKNIFTY,EQ,560.0,556.0,556.0,555.0,555.0,555.0,555.38,813,45152660000.0,5.0,764,0.9397
2011-06-16,KOTAKNIFTY,EQ,555.0,557.0,557.96,549.0,549.0,555.95,556.0,85,4725980000.0,13.0,19,0.22350000000000003
2011-06-17,KOTAKNIFTY,EQ,555.95,545.0,551.0,545.0,546.5,546.14,546.85,199,10882300000.0,18.0,196,0.9849
2011-06-20,KOTAKNIFTY,EQ,546.14,546.0,548.0,535.0,536.0,540.57,542.09,433,23472533000.0,27.0,202,0.46649999999999997
2011-06-21,KOTAKNIFTY,EQ,540.57,541.0,544.0,536.0,536.0,539.94,540.38,409,22101600000.0,24.0,328,0.802
2011-06-22,KOTAKNIFTY,EQ,539.94,538.0,538.0,536.0,538.0,538.0,537.97,2852,153429610000.0,9.0,2806,0.9839
2011-06-23,KOTAKNIFTY,EQ,538.0,535.0,543.0,533.0,543.0,543.0,534.92,138,7381960000.000001,11.0,121,0.8768000000000001
2011-06-24,KOTAKNIFTY,EQ,543.0,546.0,555.0,544.0,555.0,555.0,547.69,321,17580800000.0,20.0,258,0.8037000000000001
2011-06-27,KOTAKNIFTY,EQ,555.0,560.0,564.0,556.0,562.0,562.0,557.79,555,30957200000.0,22.0,429,0.773
2011-06-28,KOTAKNIFTY,EQ,562.0,563.0,563.0,559.0,559.0,559.0,559.51,193,10798600000.0,14.0,190,0.9845
2011-06-29,KOTAKNIFTY,EQ,559.0,534.4,579.2,534.4,567.0,567.66,565.83,637,36043500000.0,28.0,92,0.1444
2011-06-30,KOTAKNIFTY,EQ,567.66,570.0,572.99,567.0,572.99,568.01,568.01,213134,12106282580000.0,94.0,212730,0.9981000000000001
2011-07-01,KOTAKNIFTY,EQ,568.01,576.0,576.0,569.0,574.5,574.5,572.33,751,42982155000.0,16.0,531,0.7071
2011-07-04,KOTAKNIFTY,EQ,574.5,574.5,575.0,572.0,572.0,572.0,573.79,219,12566000000.0,8.0,210,0.9589
2011-07-05,KOTAKNIFTY,EQ,572.0,571.0,571.0,570.0,570.0,570.0,570.04,57,3249200000.0,5.0,55,0.9649
2011-07-06,KOTAKNIFTY,EQ,570.0,572.0,572.0,570.0,570.0,570.59,570.25,1368,78010200000.0,10.0,989,0.723
2011-07-07,KOTAKNIFTY,EQ,570.59,571.0,581.0,570.0,580.0,580.0,573.24,520,29808299000.0,17.0,311,0.5981000000000001
2011-07-08,KOTAKNIFTY,EQ,580.0,580.0,580.0,578.0,580.0,580.0,579.34,239,13846300000.0,11.0,235,0.9833
2011-07-11,KOTAKNIFTY,EQ,580.0,573.0,577.0,571.0,571.0,572.67,573.23,13947,799484375000.0,14.0,13928,0.9986
2011-07-12,KOTAKNIFTY,EQ,572.67,565.0,566.0,562.0,564.0,564.0,563.95,42,2368600000.0,6.0,35,0.8333
2011-07-13,KOTAKNIFTY,EQ,564.0,565.0,567.0,565.0,567.0,566.75,566.75,120,6801000000.0,4.0,120,1.0
2011-07-14,KOTAKNIFTY,EQ,566.75,541.0,575.0,541.0,573.0,573.0,563.74,687,38728885000.0,39.0,387,0.5633
2011-07-15,KOTAKNIFTY,EQ,573.0,571.0,573.0,570.0,570.0,570.0,572.37,57,3262500000.0,5.0,57,1.0
2011-07-18,KOTAKNIFTY,EQ,570.0,570.0,570.0,560.0,569.0,569.0,567.68,44,2497800000.0,5.0,37,0.8409000000000001
2011-07-19,KOTAKNIFTY,EQ,569.0,564.0,569.0,563.0,563.0,563.0,565.54,143,8087161000.0,10.0,85,0.5944
2011-07-20,KOTAKNIFTY,EQ,563.0,589.0,612.0,563.2,568.5,568.82,572.56,2927,167588990000.0,22.0,2743,0.9370999999999999
2011-07-21,KOTAKNIFTY,EQ,568.82,538.3,567.0,538.3,567.0,567.0,564.58,269,15187220000.000002,6.0,251,0.9331
2011-07-22,KOTAKNIFTY,EQ,567.0,567.0,571.0,567.0,571.0,571.0,568.96,53,3015500000.0,10.0,30,0.5660000000000001
2011-07-25,KOTAKNIFTY,EQ,571.0,570.0,573.0,566.0,573.0,573.0,570.74,289,16494400000.0,13.0,219,0.7578
2011-07-26,KOTAKNIFTY,EQ,573.0,597.2,597.2,564.0,565.0,565.0,574.81,157,9024580000.0,16.0,86,0.5478000000000001
2011-07-27,KOTAKNIFTY,EQ,565.0,565.0,565.0,561.0,561.0,561.0,561.76,142,7977000000.0,7.0,142,1.0
2011-07-28,KOTAKNIFTY,EQ,561.0,558.0,560.0,557.0,560.0,560.0,559.06,390,21803500000.0,8.0,280,0.7179000000000001
2011-07-29,KOTAKNIFTY,EQ,560.0,555.0,559.0,555.0,559.0,559.0,557.0,30,1671000000.0,3.0,10,0.3333
2011-08-01,KOTAKNIFTY,EQ,559.0,560.0,565.0,560.0,560.0,560.0,562.2,210,11806100000.0,17.0,147,0.7000000000000001
2011-08-02,KOTAKNIFTY,EQ,560.0,556.0,559.0,555.0,556.0,556.81,556.62,746,41523600000.0,19.0,697,0.9343000000000001
2011-08-03,KOTAKNIFTY,EQ,556.81,548.0,556.0,546.0,555.0,555.0,551.66,4147,228773554999.99997,26.0,3995,0.9633
2011-08-04,KOTAKNIFTY,EQ,555.0,550.0,552.0,545.75,547.0,546.16,546.25,1988,108593839999.99998,20.0,1957,0.9844
2011-08-05,KOTAKNIFTY,EQ,546.16,530.0,541.0,528.0,535.0,535.0,535.52,10731,574666650000.0,48.0,10450,0.9738
2011-08-08,KOTAKNIFTY,EQ,535.0,540.0,572.0,518.0,518.0,523.14,520.54,47252,2459677005000.0,92.0,47156,0.998
2011-08-09,KOTAKNIFTY,EQ,523.14,518.15,524.0,510.0,517.0,515.69,521.12,11706,610026575000.0,80.0,10642,0.9091
2011-08-09,KOTAKNIFTY,EQ,523.14,518.15,524.0,510.0,517.0,515.69,521.12,11706,610026575000.0,80.0,10642,0.9091
2011-08-10,KOTAKNIFTY,EQ,515.69,523.0,529.0,523.0,525.0,525.0,526.65,1711,90109400000.0,20.0,1711,1.0
2011-08-11,KOTAKNIFTY,EQ,525.0,526.0,531.0,519.0,523.0,522.48,526.72,599,31550700000.0,17.0,547,0.9131999999999999
2011-08-12,KOTAKNIFTY,EQ,522.48,524.8,529.0,506.63,519.75,519.69,521.66,19218,1002529430000.0001,44.0,18982,0.9877
2011-08-16,KOTAKNIFTY,EQ,519.69,523.0,526.0,516.0,516.0,519.82,521.68,112,5842800000.0,15.0,71,0.6339
2011-08-17,KOTAKNIFTY,EQ,519.82,520.0,523.0,518.2,520.0,520.0,518.64,1011,52434110000.0,9.0,921,0.9109999999999999
2011-08-18,KOTAKNIFTY,EQ,520.0,519.0,519.0,509.0,510.0,509.06,511.76,39865,2040139950000.0,20.0,39861,0.9999
2011-08-19,KOTAKNIFTY,EQ,509.06,505.0,506.0,492.0,500.0,499.64,500.32,1073,53683925000.0,48.0,1006,0.9376000000000001
2011-08-22,KOTAKNIFTY,EQ,499.64,501.0,502.0,495.0,502.0,502.0,498.92,327,16314700000.0,29.0,267,0.8165000000000001
2011-08-23,KOTAKNIFTY,EQ,502.0,502.5,509.9,502.0,505.0,507.16,505.05,1538,77676110000.0,52.0,999,0.6495000000000001
2011-08-24,KOTAKNIFTY,EQ,507.16,543.0,543.0,504.0,504.5,504.5,504.15,9348,471283350000.0,18.0,9274,0.9921
2011-08-25,KOTAKNIFTY,EQ,504.5,500.0,501.0,500.0,501.0,501.0,500.0,1518,75900300000.0,5.0,1508,0.9934000000000001
2011-08-26,KOTAKNIFTY,EQ,501.0,498.0,500.0,489.0,490.0,490.95,494.98,460,22768960000.0,44.0,214,0.46520000000000006
2011-08-29,KOTAKNIFTY,EQ,490.95,539.0,550.0,493.0,510.0,506.15,521.08,9275,483299142000.0,150.0,4286,0.4621
2011-08-30,KOTAKNIFTY,EQ,506.15,502.0,511.0,502.0,506.0,506.8,506.58,171,8662450000.0,29.0,57,0.3333
2011-09-02,KOTAKNIFTY,EQ,506.8,511.0,511.5,508.0,511.0,510.94,510.95,10096,515855550000.0,29.0,10075,0.9979000000000001
2011-09-05,KOTAKNIFTY,EQ,510.94,510.0,511.0,506.0,511.0,511.0,509.42,348,17727800000.0,13.0,295,0.8477
2011-09-06,KOTAKNIFTY,EQ,511.0,511.0,511.0,507.0,508.5,508.5,508.97,264,13436700000.0,6.0,200,0.7576
2011-09-07,KOTAKNIFTY,EQ,508.5,519.0,522.0,517.05,519.0,519.66,521.77,3060,159662789000.0,27.0,2895,0.9461
2011-09-08,KOTAKNIFTY,EQ,519.66,520.0,521.0,520.0,520.0,520.0,520.19,473,24604800000.0,11.0,368,0.778
2011-09-09,KOTAKNIFTY,EQ,520.0,521.5,522.5,514.0,515.0,514.97,517.1,509,26320250000.0,26.0,202,0.3969
2011-09-12,KOTAKNIFTY,EQ,514.97,507.5,509.0,504.0,506.0,505.15,505.7,190,9608350000.0,15.0,190,1.0
2011-09-13,KOTAKNIFTY,EQ,505.15,509.0,510.0,506.5,506.5,506.6,508.85,134,6818550000.0,12.0,107,0.7985
2011-09-14,KOTAKNIFTY,EQ,506.6,504.0,510.0,504.0,510.0,505.32,505.04,145,7323055000.0,9.0,141,0.9723999999999999
2011-09-15,KOTAKNIFTY,EQ,505.32,511.0,513.0,504.0,511.5,512.39,510.27,1469,74958850000.0,31.0,1333,0.9074
2011-09-16,KOTAKNIFTY,EQ,512.39,516.5,516.5,514.0,515.0,515.0,515.38,93,4793050000.0,14.0,92,0.9892000000000001
2011-09-19,KOTAKNIFTY,EQ,515.0,515.0,516.0,508.0,508.0,508.0,513.44,40,2053750000.0,13.0,20,0.5
2011-09-20,KOTAKNIFTY,EQ,508.0,511.0,518.0,511.0,515.5,515.5,513.33,606,31107550000.0,25.0,548,0.9043000000000001
2011-09-21,KOTAKNIFTY,EQ,515.5,518.0,518.5,517.0,517.0,517.45,517.96,140,7251450000.0,8.0,129,0.9214
2011-09-22,KOTAKNIFTY,EQ,517.45,512.0,512.0,503.0,505.0,503.35,510.4,895,45680465000.0,28.0,510,0.5698
2011-09-23,KOTAKNIFTY,EQ,503.35,495.5,501.5,495.5,498.5,498.5,499.14,929,46369755000.0,27.0,896,0.9645
2011-09-26,KOTAKNIFTY,EQ,498.5,509.8,509.8,488.0,489.5,488.49,493.64,1237,61063200000.0,77.0,1111,0.8981
2011-09-27,KOTAKNIFTY,EQ,488.49,495.0,506.0,495.0,505.5,505.5,501.54,156,7824050999.999999,25.0,89,0.5705
2011-09-28,KOTAKNIFTY,EQ,505.5,505.0,505.0,503.0,503.5,503.5,504.09,325,16383050000.0,17.0,288,0.8862000000000001
2011-09-29,KOTAKNIFTY,EQ,503.5,495.0,505.0,495.0,505.0,504.8,503.19,401,20177845000.0,12.0,395,0.985
2011-09-30,KOTAKNIFTY,EQ,504.8,506.0,506.0,500.0,502.0,501.48,503.45,835,42037690000.0,32.0,440,0.5269
2011-10-03,KOTAKNIFTY,EQ,501.48,487.01,497.0,486.0,496.5,496.5,491.61,1099,54028150000.0,49.0,565,0.5141
2011-10-04,KOTAKNIFTY,EQ,496.5,491.0,497.6,491.0,491.0,491.0,493.92,826,40798100000.0,29.0,534,0.6465000000000001
2011-10-05,KOTAKNIFTY,EQ,491.0,493.5,493.5,488.0,490.5,489.56,491.56,468,23005078000.0,38.0,390,0.8333
2011-10-07,KOTAKNIFTY,EQ,489.56,498.0,501.0,495.5,499.0,496.62,498.58,476,23732425000.0,20.0,339,0.7122
2011-10-10,KOTAKNIFTY,EQ,496.62,500.0,506.0,500.0,506.0,504.09,502.69,144,7238700000.0,18.0,98,0.6806
2011-10-11,KOTAKNIFTY,EQ,504.09,507.0,510.0,504.0,507.5,504.44,507.64,741,37616175000.0,31.0,290,0.3914
2011-10-12,KOTAKNIFTY,EQ,504.44,509.0,514.5,508.0,514.0,514.0,509.91,576,29371053999.999996,16.0,401,0.6962
2011-10-13,KOTAKNIFTY,EQ,514.0,515.0,517.0,514.0,514.0,514.0,515.67,468,24133500000.0,20.0,297,0.6346
2011-10-14,KOTAKNIFTY,EQ,514.0,514.0,523.0,514.0,522.99,520.23,518.07,5132,265872319000.0,28.0,4900,0.9548000000000001
2011-10-17,KOTAKNIFTY,EQ,520.23,522.99,522.99,517.0,517.0,517.0,519.52,228,11845088000.0,14.0,220,0.9649
2011-10-18,KOTAKNIFTY,EQ,517.0,514.0,514.0,514.0,514.0,514.0,514.0,1,51400000.0,1.0,1,1.0
2011-10-19,KOTAKNIFTY,EQ,514.0,517.0,521.5,516.05,521.5,521.47,520.66,167,8695080000.0,30.0,120,0.7186
2011-10-20,KOTAKNIFTY,EQ,521.47,516.0,533.39,515.0,515.0,515.0,515.46,969,49948289000.0,35.0,939,0.9690000000000001
2011-10-21,KOTAKNIFTY,EQ,515.0,519.5,519.5,516.0,519.5,519.14,517.72,382,19776900000.0,14.0,382,1.0
2011-10-24,KOTAKNIFTY,EQ,519.14,522.0,522.0,519.0,519.0,519.0,520.91,223,11616395000.0,15.0,158,0.7084999999999999
2011-10-24,KOTAKNIFTY,EQ,519.14,522.0,522.0,519.0,519.0,519.0,520.91,223,11616395000.0,15.0,158,0.7084999999999999
2011-10-25,KOTAKNIFTY,EQ,519.0,520.0,523.5,520.0,521.5,521.5,522.66,300,15679700000.0,5.0,100,0.3333
2011-10-26,KOTAKNIFTY,EQ,521.5,521.5,584.0,520.0,521.5,541.8,537.72,320,17207150000.0,13.0,224,0.7000000000000001
2011-10-28,KOTAKNIFTY,EQ,541.8,542.0,542.0,538.0,538.0,538.0,539.93,337,18195600000.0,17.0,316,0.9377
2011-10-31,KOTAKNIFTY,EQ,538.0,539.0,543.0,539.0,541.0,541.0,541.32,450,24359350000.0,10.0,300,0.6667000000000001
2011-11-01,KOTAKNIFTY,EQ,541.0,536.0,537.0,536.0,537.0,536.93,536.86,205,11005600000.0,7.0,186,0.9073000000000001
2011-11-02,KOTAKNIFTY,EQ,536.93,536.0,537.0,530.0,534.0,534.0,533.78,320,17081000000.0,12.0,100,0.3125
2011-11-03,KOTAKNIFTY,EQ,534.0,533.0,533.0,532.0,533.0,533.0,532.09,111,5906240000.0,4.0,101,0.9098999999999999
2011-11-04,KOTAKNIFTY,EQ,533.0,533.0,535.0,533.0,534.0,534.0,533.7,96,5123501000.0,5.0,96,1.0
2011-11-08,KOTAKNIFTY,EQ,534.0,540.0,541.0,535.0,541.0,541.0,540.6,548,29624700000.0,11.0,377,0.688
2011-11-09,KOTAKNIFTY,EQ,541.0,530.35,537.0,525.35,529.0,529.99,531.85,292,15529890000.0,12.0,270,0.9247
2011-11-11,KOTAKNIFTY,EQ,529.99,535.0,535.0,510.3,523.0,522.09,526.27,174,9157090000.0,24.0,146,0.8391
2011-11-14,KOTAKNIFTY,EQ,522.09,526.0,526.98,521.0,521.0,521.07,523.94,395,20695482000.0,23.0,308,0.7797000000000001
2011-11-15,KOTAKNIFTY,EQ,521.07,520.0,521.0,515.1,516.0,517.69,518.23,161,8343510000.000001,16.0,90,0.559
2011-11-16,KOTAKNIFTY,EQ,517.69,515.0,517.0,505.0,505.0,506.96,511.94,527,26979340000.000004,25.0,201,0.3814
2011-11-17,KOTAKNIFTY,EQ,506.96,507.0,509.5,501.0,501.0,503.33,506.91,273,13838560000.0,20.0,33,0.12090000000000001
2011-11-18,KOTAKNIFTY,EQ,503.33,503.0,508.0,497.0,508.0,508.0,502.37,387,19441892000.0,33.0,335,0.8656
2011-11-21,KOTAKNIFTY,EQ,508.0,509.0,509.0,493.83,500.0,495.92,497.6,504,25078859000.0,30.0,354,0.7023999999999999
2011-11-22,KOTAKNIFTY,EQ,495.92,495.0,510.0,490.0,496.0,496.0,495.13,190,9407520000.0,30.0,175,0.9211
2011-11-23,KOTAKNIFTY,EQ,496.0,491.0,500.0,486.0,486.0,486.0,488.62,604,29512390000.000004,44.0,593,0.9818000000000001
2011-11-24,KOTAKNIFTY,EQ,486.0,481.0,490.0,479.95,490.0,482.45,481.79,623,30015245000.0,38.0,546,0.8764000000000001
2011-11-25,KOTAKNIFTY,EQ,482.45,480.0,508.4,479.05,480.0,485.66,483.12,489,23624779000.0,47.0,365,0.7464000000000001
2011-11-28,KOTAKNIFTY,EQ,485.66,485.0,495.0,485.0,495.0,494.5,488.92,760,37158228000.0,23.0,665,0.875
2011-11-29,KOTAKNIFTY,EQ,494.5,495.0,497.0,493.0,497.0,497.0,493.92,189,9335180000.0,20.0,164,0.8677
2011-11-30,KOTAKNIFTY,EQ,497.0,491.0,493.0,490.5,493.0,493.0,491.59,23,1130650000.0,4.0,3,0.1304
2011-12-01,KOTAKNIFTY,EQ,493.0,503.0,506.5,500.0,500.0,500.39,502.13,171,8586400000.0,16.0,171,1.0
2011-12-02,KOTAKNIFTY,EQ,500.39,500.0,510.0,500.0,510.0,508.49,505.83,1013,51240150000.0,26.0,911,0.8993000000000001
2011-12-05,KOTAKNIFTY,EQ,508.49,509.0,510.0,508.0,508.0,508.0,508.77,27207,1384207480000.0,14.0,27167,0.9984999999999999
2011-12-07,KOTAKNIFTY,EQ,508.0,506.0,518.0,506.0,514.1,514.28,516.02,1843,95102924000.0,46.0,1471,0.7981999999999999
2011-12-08,KOTAKNIFTY,EQ,514.28,514.0,514.0,504.0,504.5,504.5,510.1,455,23209725000.0,32.0,169,0.3714
2011-12-09,KOTAKNIFTY,EQ,504.5,500.0,505.0,494.0,500.0,500.83,496.18,3218,159671180000.0,38.0,2865,0.8903
2011-12-12,KOTAKNIFTY,EQ,500.83,491.0,493.0,488.0,489.0,489.0,490.04,9695,475096600000.0,29.0,9253,0.9544
2011-12-13,KOTAKNIFTY,EQ,489.0,486.75,490.0,484.0,488.0,488.0,486.91,183,8910425000.0,26.0,153,0.8361000000000001
2011-12-14,KOTAKNIFTY,EQ,488.0,489.0,492.0,488.0,488.5,488.5,490.85,339,16639650000.0,27.0,279,0.823
2011-12-15,KOTAKNIFTY,EQ,488.5,485.0,519.0,479.25,519.0,504.97,492.38,2650,130481245000.0,73.0,1944,0.7336
2011-12-16,KOTAKNIFTY,EQ,504.97,472.3,496.0,470.0,479.0,479.0,485.17,3384,164182595000.0,66.0,2038,0.6022
2011-12-19,KOTAKNIFTY,EQ,479.0,470.0,471.0,467.75,471.0,469.18,468.89,1735,81352527000.0,45.0,1654,0.9533
2011-12-20,KOTAKNIFTY,EQ,469.18,472.0,475.0,465.5,465.5,469.02,470.71,651,30642984999.999996,47.0,616,0.9462
2011-12-21,KOTAKNIFTY,EQ,469.02,466.0,479.5,466.0,479.5,475.27,470.68,1391,65471610000.0,33.0,1381,0.9928
2011-12-22,KOTAKNIFTY,EQ,475.27,478.0,479.0,474.0,476.0,477.06,475.97,879,41837385000.0,46.0,306,0.3481
2011-12-23,KOTAKNIFTY,EQ,477.06,479.5,485.75,479.5,481.0,481.3,481.73,274,13199350000.0,28.0,214,0.7809999999999999
2011-12-26,KOTAKNIFTY,EQ,481.3,485.0,485.0,483.0,483.0,483.6,484.39,424,20538200000.0,12.0,324,0.7642
2011-12-27,KOTAKNIFTY,EQ,483.6,487.5,488.0,481.0,481.0,481.61,485.78,963,46780415000.0,51.0,893,0.9273
2011-12-28,KOTAKNIFTY,EQ,481.61,484.5,484.5,475.0,476.0,476.5,478.0,436,20840700000.0,27.0,285,0.6537000000000001
2011-12-29,KOTAKNIFTY,EQ,476.5,478.0,480.0,475.0,475.0,475.24,477.08,273,13024150000.0,22.0,188,0.6886
2011-12-30,KOTAKNIFTY,EQ,475.24,476.5,505.0,473.0,505.0,501.23,480.76,908,43653005000.0,46.0,423,0.46590000000000004
2012-01-02,KOTAKNIFTY,EQ,501.23,490.0,490.0,474.0,474.0,474.75,475.05,7803,370681970000.0,62.0,7623,0.9769
2012-01-03,KOTAKNIFTY,EQ,474.75,479.75,484.5,479.75,482.0,483.14,482.69,719,34705450000.0,25.0,526,0.7316
2012-01-04,KOTAKNIFTY,EQ,483.14,486.0,486.5,485.5,486.0,486.0,486.0,110,5345950000.0,12.0,60,0.5455
